Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
361393100,00000424,false,0,8,04,91,04,10,00,05,00,00
361393600,00000359,false,0,8,30,03,7F,80,C0,00,2E,00
361393800,0000035A,false,0,8,00,80,80,80,80,00,00,00
361393500,00000424,false,1,8,04,91,04,10,00,05,00,00
361393800,00000370,false,1,8,05,BE,00,00,00,00,00,00
361394900,00000200,false,0,8,00,03,00,00,00,00,00,00
361395100,00000208,false,0,8,00,20,00,00,00,00,00,00
361395400,00000214,false,0,8,00,00,00,00,00,00,00,00
361395600,0000032F,false,0,8,27,1F,00,00,00,00,00,00
361396100,00000215,false,0,8,00,00,00,00,00,00,04,00
361396300,00000236,false,0,8,0F,FA,10,00,90,00,00,2A
361396100,00000371,false,1,8,40,00,00,00,00,00,00,00
361397500,00000154,false,1,8,65,65,60,65,0A,07,6C,78
361397800,00000289,false,1,8,27,10,4E,20,0D,3C,11,10
361396600,00000520,false,0,8,00,00,00,00,00,00,00,00
361396800,0000022D,false,0,8,01,00,47,FF,00,00,00,00
361397300,00000154,false,0,8,65,65,60,65,0A,07,6C,78
361398500,00000143,false,0,8,00,00,00,1C,08,7D,11,17
361398800,00000387,false,0,8,01,FE,7F,7C,0C,58,3E,3C
361398100,00000299,false,1,8,35,37,3A,3B,35,00,00,00
361398400,00000732,false,1,8,03,E8,03,E8,64,64,05,3A
361398600,00000287,false,1,8,27,10,27,10,27,10,00,00
361398900,00000377,false,1,8,05,B9,00,7B,3A,37,37,22
361400200,0000028B,false,1,8,27,10,4E,20,0D,3D,01,14
361400500,0000029B,false,1,8,35,36,3F,36,39,0A,13,34
361400800,00000734,false,1,8,03,E8,03,E8,64,64,35,35
361400900,00000133,false,0,8,6F,00,00,00,40,00,00,00
361401200,00000145,false,0,8,4E,20,6F,FF,8F,FF,0F,FF
361401400,00000308,false,0,8,00,00,00,00,00,06,CC,00
361401100,00000285,false,1,8,00,00,14,09,91,FE,0C,10
361401800,00000373,false,1,8,B9,B9,7F,7C,0C,58,80,16
361402200,00000185,false,1,8,00,00,0A,00,00,00,00,00
361401700,000002F1,false,0,8,00,00,15,70,00,9F,FF,00
361401900,00000185,false,0,8,00,00,0A,00,00,00,00,00
361402200,0000030C,false,0,8,00,00,00,00,00,00,00,00
361402400,00000312,false,0,8,06,F0,06,F0,08,EF,07,23
361402600,0000022A,false,0,8,00,00,44,00,04,00,04,00
361402900,00000353,false,0,8,00,00,00,00,00,00,00,00
361403100,0000022B,false,0,8,04,FF,00,00,00,00,00,00
361403400,00000315,false,0,8,30,02,00,00,00,00,71,01
361403100,00000288,false,1,8,27,10,4E,20,0D,3B,01,10
361403300,00000362,false,1,8,02,01,00,00,00,00,00,00
361403500,00000298,false,1,8,35,37,3F,36,39,00,00,34
361403600,00000345,false,0,8,00,00,FF,FF,0F,FF,0F,FF
361403900,000007BC,false,0,8,0E,00,00,00,00,00,00,00
361404100,0000035A,false,0,8,00,80,80,80,80,00,0C,00
361403800,00000286,false,1,8,00,00,00,36,00,00,0A,00
361404000,0000075A,false,1,8,03,E8,03,E8,64,64,36,37
361404900,00000229,false,0,8,08,07,D0,3F,FF,0C,00,00
361405100,00000300,false,0,8,00,80,83,80,1F,FF,7F,F4
361405400,00000328,false,0,8,00,00,83,00,B0,00,00,E8
361405600,00000330,false,0,8,15,00,00,00,FF,FF,3F,80
361406100,00000210,false,0,8,00,00,00,00,40,07,D0,FF
361406300,00000236,false,0,8,0F,FA,10,00,A0,00,00,02
361406500,0000038C,false,0,8,66,04,20,40,00,00,00,00
