Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
680144400,00000633,false,1,8,0F,84,0F,84,0F,84,0F,84
680144600,00000651,false,1,8,00,30,42,42,42,42,42,FF
680144900,00000634,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680144800,00000288,false,0,8,27,10,4E,20,0D,3D,01,10
680145100,0000075A,false,0,8,03,E8,03,E8,64,64,37,38
680145300,00000287,false,0,8,27,10,27,10,27,10,00,02
680145600,0000075B,false,0,8,38,00,38,00,10,B2,A1,38
680145100,00000652,false,1,8,0F,84,0F,82,0F,87,0F,87
680145400,00000672,false,1,8,0F,82,0F,82,0F,84,0F,84
680145600,00000653,false,1,8,0F,82,0F,82,0F,82,0F,84
680145800,00000673,false,1,8,0F,7C,0F,81,0F,81,0F,7C
680146100,00000654,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680146300,00000674,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680146600,00000681,false,1,8,00,30,42,42,42,42,42,FF
680146800,000006A2,false,1,8,0F,82,0F,81,0F,7E,0F,7E
680147100,00000682,false,1,8,0F,81,0F,81,0F,87,0F,82
680147300,00000621,false,1,8,00,30,42,43,42,42,42,FF
680147500,00000683,false,1,8,0F,85,0F,81,0F,84,0F,84
680147700,00000285,false,0,8,00,00,14,09,91,FE,0C,10
680148400,00000362,false,0,8,02,01,00,00,00,00,00,00
680148900,0000038A,false,0,8,3E,39,00,00,04,00,00,00
680147800,00000622,false,1,8,0F,7F,0F,85,0F,84,0F,85
680148000,00000684,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680148300,00000623,false,1,8,0F,85,0F,87,0F,84,0F,7E
680148500,000006A3,false,1,8,0F,7F,0F,84,0F,81,0F,7E
680148800,00000624,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680149000,000006A4,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680149300,000006B4,false,1,8,FF,FF,FF,FF,FF,FF,FF,FF
680151000,000003C2,false,1,8,7F,FF,FD,08,C8,00,00,00
680150200,00000370,false,0,8,05,BE,00,00,00,00,00,00
680151800,00000289,false,0,8,27,10,4E,20,0D,3E,11,10
680152100,0000029A,false,0,8,01,32,57,4B,5A,30,30,30
680152300,0000028B,false,0,8,27,10,4E,20,0D,3E,01,14
680154100,00000373,false,0,8,BC,BA,7F,71,0C,69,80,16
680154800,00000288,false,0,8,27,10,4E,20,0D,3D,01,10
680155200,00000185,false,0,8,00,00,0B,00,00,00,00,00
680155500,00000287,false,0,8,27,10,27,10,27,10,00,02
680157700,00000285,false,0,8,00,00,14,09,91,FE,0C,10
680158200,00000362,false,0,8,02,01,00,00,00,00,00,00
680158900,00000377,false,0,8,05,B9,00,94,3D,3F,3A,22
680159100,00000374,false,0,8,8B,8B,66,FE,43,42,3F,30
680161000,000003C2,false,1,8,7F,FF,FC,F7,C8,00,00,00
680161800,00000289,false,0,8,27,10,4E,20,0D,3E,11,10
680162100,00000566,false,0,8,22,8A,0A,A0,A8,A0,AA,8A
680162300,0000028B,false,0,8,27,10,4E,20,0D,3E,01,14
680162500,00000732,false,0,8,03,E8,03,E8,64,64,02,81
680162800,0000056A,false,0,8,22,8A,0A,A0,A8,A0,AA,8A
680163000,00000734,false,0,8,03,E8,03,E8,64,64,37,37
680164100,00000373,false,0,8,BC,BA,7F,6F,0C,69,80,16
680164800,00000288,false,0,8,27,10,4E,20,0D,3D,01,10
680165100,00000564,false,0,8,22,8A,AA,AA,A8,A0,AA,8A
680165300,00000287,false,0,8,27,10,27,10,27,10,00,02
